message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.878812])";"30";"turtle1";"1726388249.187069087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.878812])";"30";"turtle3";"1726388249.184208449";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.880680])";"30";"turtle2";"1726388249.208786954";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.880680])";"30";"turtle1";"1726388249.202387555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.880680])";"30";"turtle3";"1726388249.200582467";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.882548])";"30";"turtle2";"1726388249.225044385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.882548])";"30";"turtle1";"1726388249.218705195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.882548])";"30";"turtle3";"1726388249.216949746";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.884416])";"30";"turtle2";"1726388249.241296918";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.884416])";"30";"turtle1";"1726388249.235005993";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.884416])";"30";"turtle3";"1726388249.232307571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.886284])";"30";"turtle2";"1726388249.256543736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.886284])";"30";"turtle1";"1726388249.251354381";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.886284])";"30";"turtle3";"1726388249.248575422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.888152])";"30";"turtle2";"1726388249.272792560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.888152])";"30";"turtle1";"1726388249.266636260";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.888152])";"30";"turtle3";"1726388249.264806260";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.890020])";"30";"turtle2";"1726388249.289014725";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.890020])";"30";"turtle1";"1726388249.282795063";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.890020])";"30";"turtle3";"1726388249.279997935";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.891888])";"30";"turtle2";"1726388249.304430200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.891888])";"30";"turtle1";"1726388249.298889329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.891888])";"30";"turtle3";"1726388249.296191631";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.893755])";"30";"turtle2";"1726388249.320486892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.893755])";"30";"turtle1";"1726388249.314993541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.893755])";"30";"turtle3";"1726388249.312331767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.895623])";"30";"turtle2";"1726388249.337025349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.895623])";"30";"turtle1";"1726388249.330931866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.895623])";"30";"turtle3";"1726388249.328217554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.897491])";"30";"turtle2";"1726388249.352608135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.897491])";"30";"turtle1";"1726388249.347073773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.897491])";"30";"turtle3";"1726388249.344486352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.899359])";"30";"turtle2";"1726388249.368715495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.899359])";"30";"turtle1";"1726388249.363425481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.899359])";"30";"turtle3";"1726388249.360648192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.901227])";"30";"turtle2";"1726388249.385381641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.901227])";"30";"turtle1";"1726388249.378797056";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.901227])";"30";"turtle3";"1726388249.376829499";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.903095])";"30";"turtle2";"1726388249.400903190";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.903095])";"30";"turtle1";"1726388249.394974808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.903095])";"30";"turtle3";"1726388249.392876126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.904963])";"30";"turtle2";"1726388249.416440506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.904963])";"30";"turtle1";"1726388249.411395589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.904963])";"30";"turtle3";"1726388249.408328791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.906831])";"30";"turtle2";"1726388249.433161129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.906831])";"30";"turtle1";"1726388249.426826041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.906831])";"30";"turtle3";"1726388249.424782238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.908699])";"30";"turtle2";"1726388249.448697294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.908699])";"30";"turtle1";"1726388249.443436466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.908699])";"30";"turtle3";"1726388249.440248345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.910567])";"30";"turtle2";"1726388249.465326154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.910567])";"30";"turtle1";"1726388249.458940323";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.910567])";"30";"turtle3";"1726388249.456780812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.912435])";"30";"turtle2";"1726388249.480778541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.912435])";"30";"turtle1";"1726388249.474478417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.912435])";"30";"turtle3";"1726388249.472275259";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.914303])";"30";"turtle2";"1726388249.496398399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.914303])";"30";"turtle1";"1726388249.491022341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.914303])";"30";"turtle3";"1726388249.488731667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.916171])";"30";"turtle2";"1726388249.512718372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.916171])";"30";"turtle1";"1726388249.506537740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.916171])";"30";"turtle3";"1726388249.504268799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.918039])";"30";"turtle2";"1726388249.529332082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.918039])";"30";"turtle1";"1726388249.523065165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.918039])";"30";"turtle3";"1726388249.520808864";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.919907])";"30";"turtle2";"1726388249.544759315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.919907])";"30";"turtle1";"1726388249.538581914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.919907])";"30";"turtle3";"1726388249.536552823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.921775])";"30";"turtle2";"1726388249.561205160";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.921775])";"30";"turtle1";"1726388249.554953985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.921775])";"30";"turtle3";"1726388249.552044147";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.923643])";"30";"turtle2";"1726388249.576513503";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.923643])";"30";"turtle1";"1726388249.571043098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.923643])";"30";"turtle3";"1726388249.568416161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.925511])";"30";"turtle2";"1726388249.592997438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.925511])";"30";"turtle1";"1726388249.586880633";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.925511])";"30";"turtle3";"1726388249.584554403";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.927379])";"30";"turtle2";"1726388249.608400052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.927379])";"30";"turtle1";"1726388249.602646417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.927379])";"30";"turtle3";"1726388249.600180080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.929247])";"30";"turtle2";"1726388249.624808484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.929247])";"30";"turtle1";"1726388249.618809185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.929247])";"30";"turtle3";"1726388249.616809777";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.931115])";"30";"turtle2";"1726388249.641214823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.931115])";"30";"turtle1";"1726388249.634660122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.931115])";"30";"turtle3";"1726388249.632569456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.932983])";"30";"turtle2";"1726388249.656732984";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.932983])";"30";"turtle1";"1726388249.650454598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.932983])";"30";"turtle3";"1726388249.648094721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.934851])";"30";"turtle2";"1726388249.673174638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.934851])";"30";"turtle1";"1726388249.666938476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.934851])";"30";"turtle3";"1726388249.664673296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.936719])";"30";"turtle2";"1726388249.688695952";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.936719])";"30";"turtle1";"1726388249.683377376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.936719])";"30";"turtle3";"1726388249.680177275";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.938587])";"30";"turtle2";"1726388249.704415376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.938587])";"30";"turtle1";"1726388249.698905187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.938587])";"30";"turtle3";"1726388249.696735854";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.940455])";"30";"turtle2";"1726388249.720905625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.940455])";"30";"turtle1";"1726388249.715219505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.940455])";"30";"turtle3";"1726388249.712137806";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.942323])";"30";"turtle2";"1726388249.737039154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.942323])";"30";"turtle1";"1726388249.730497655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.942323])";"30";"turtle3";"1726388249.728604574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.944191])";"30";"turtle2";"1726388249.753019704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.944191])";"30";"turtle1";"1726388249.746346468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.944191])";"30";"turtle3";"1726388249.744895568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.946059])";"30";"turtle2";"1726388249.769040552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.946059])";"30";"turtle1";"1726388249.763145223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.946059])";"30";"turtle3";"1726388249.760968088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.947927])";"30";"turtle2";"1726388249.785081238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.947927])";"30";"turtle1";"1726388249.778989980";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.947927])";"30";"turtle3";"1726388249.776952185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.949795])";"30";"turtle2";"1726388249.801333676";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.949795])";"30";"turtle1";"1726388249.795088992";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.949795])";"30";"turtle3";"1726388249.792033324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.951663])";"30";"turtle2";"1726388249.816565122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.951663])";"30";"turtle1";"1726388249.811122035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.951663])";"30";"turtle3";"1726388249.808175463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.953531])";"30";"turtle2";"1726388249.832807658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.953531])";"30";"turtle1";"1726388249.827146105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.953531])";"30";"turtle3";"1726388249.824158775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.955399])";"30";"turtle2";"1726388249.848737598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.955399])";"30";"turtle1";"1726388249.843181688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.955399])";"30";"turtle3";"1726388249.840446453";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.957267])";"30";"turtle2";"1726388249.864691559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.957267])";"30";"turtle1";"1726388249.859102611";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.957267])";"30";"turtle3";"1726388249.856625463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.959135])";"30";"turtle2";"1726388249.881161259";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.959135])";"30";"turtle1";"1726388249.874968312";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.959135])";"30";"turtle3";"1726388249.872922649";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.961002])";"30";"turtle2";"1726388249.896344528";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.961002])";"30";"turtle1";"1726388249.891048336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.961002])";"30";"turtle3";"1726388249.888046532";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.962870])";"30";"turtle2";"1726388249.912485377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.962870])";"30";"turtle1";"1726388249.906994571";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.962870])";"30";"turtle3";"1726388249.904045651";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.964738])";"30";"turtle2";"1726388249.928620873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.964738])";"30";"turtle1";"1726388249.923205087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.964738])";"30";"turtle3";"1726388249.920582309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.966606])";"30";"turtle2";"1726388249.944800475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.966606])";"30";"turtle1";"1726388249.939582926";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.966606])";"30";"turtle3";"1726388249.936901572";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.968474])";"30";"turtle2";"1726388249.961196124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.968474])";"30";"turtle1";"1726388249.955005016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.968474])";"30";"turtle3";"1726388249.952727595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.970342])";"30";"turtle2";"1726388249.977201357";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.970342])";"30";"turtle1";"1726388249.970800714";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.970342])";"30";"turtle3";"1726388249.968136776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.972210])";"30";"turtle2";"1726388249.992497858";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.972210])";"30";"turtle1";"1726388249.987346719";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.972210])";"30";"turtle3";"1726388249.984891026";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.974078])";"30";"turtle2";"1726388250.008675113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.974078])";"30";"turtle1";"1726388250.002595092";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.974078])";"30";"turtle3";"1726388250.000468505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.975946])";"30";"turtle2";"1726388250.024953593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.975946])";"30";"turtle1";"1726388250.019132415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.975946])";"30";"turtle3";"1726388250.016785311";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.977814])";"30";"turtle2";"1726388250.041127436";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.977814])";"30";"turtle1";"1726388250.034490375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.977814])";"30";"turtle3";"1726388250.032084305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.979682])";"30";"turtle2";"1726388250.057332033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.979682])";"30";"turtle1";"1726388250.050768529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.979682])";"30";"turtle3";"1726388250.048365899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.981550])";"30";"turtle2";"1726388250.072384892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.981550])";"30";"turtle1";"1726388250.066779138";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.981550])";"30";"turtle3";"1726388250.064408808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.983418])";"30";"turtle2";"1726388250.088794329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.983418])";"30";"turtle1";"1726388250.082789028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.983418])";"30";"turtle3";"1726388250.080428817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.985286])";"30";"turtle2";"1726388250.105129970";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.985286])";"30";"turtle1";"1726388250.098779834";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.985286])";"30";"turtle3";"1726388250.096448079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.987154])";"30";"turtle2";"1726388250.121265411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.987154])";"30";"turtle1";"1726388250.114780705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.987154])";"30";"turtle3";"1726388250.112472168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.989022])";"30";"turtle2";"1726388250.136532433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.989022])";"30";"turtle1";"1726388250.130845044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.989022])";"30";"turtle3";"1726388250.128410408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.990890])";"30";"turtle2";"1726388250.152600173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.990890])";"30";"turtle1";"1726388250.146983342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.990890])";"30";"turtle3";"1726388250.144350865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.992758])";"30";"turtle2";"1726388250.168646351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.992758])";"30";"turtle1";"1726388250.162990859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.992758])";"30";"turtle3";"1726388250.160466269";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.994626])";"30";"turtle2";"1726388250.184729385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.994626])";"30";"turtle1";"1726388250.178416763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.994626])";"30";"turtle3";"1726388250.176569722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.996494])";"30";"turtle2";"1726388250.200782226";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.996494])";"30";"turtle1";"1726388250.194594686";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.996494])";"30";"turtle3";"1726388250.192785095";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.998362])";"30";"turtle2";"1726388250.216931076";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.998362])";"30";"turtle1";"1726388250.210863737";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031945, y=5.998362])";"30";"turtle3";"1726388250.208941112";"./src/turtle.cpp:update:260"
